timestamp,activity,system,description,user_id,ip_address,hour_of_day,minute_of_hour,day_of_week,description_length,if_anomaly,if_anomaly_score,svm_anomaly,svm_anomaly_score,combined_anomaly,combined_anomaly_score
2025-05-02 10:35:34.624800,Network Connection Attempt,Monitoring Server,Performed SELECT query on public table,user_7,192.168.1.20,10,35,4,38,1,-0.015014455646116753,0,24.12738418384427,0,12.056184864099077
2025-05-02 09:03:34.624969,Patch Installation,Monitoring Server,Configuration backup process initiated,user_11,,9,3,4,38,0,0.027993625162095914,0,5.689206217501663,0,2.8585999213318796
2025-05-02 14:40:34.625103,Database Query,Firewall,System health check completed,user_10,,14,40,4,29,0,0.03805239171471125,0,45.46295701500293,0,22.75050470335882
2025-05-02 15:55:34.625276,File Access,Web App,Successful login from known device,user_40,,15,55,4,34,0,0.030731413115243078,0,17.83815524482631,0,8.934443328970778
2025-05-02 22:30:34.625415,API Call,DNS Server,Multiple failed login attempts from IP 192.168.1.100,user_38,10.0.0.5,22,30,4,52,1,-0.00037876262256775206,1,-76.84618409071302,1,-38.4232814266678
2025-05-02 17:37:34.625578,User Account Modification,DNS Server,Performed SELECT query on public table,user_29,,17,37,4,38,0,0.021631939828452074,0,29.25167190143165,0,14.636651920630051
2025-05-02 15:56:34.625717,User Login,API Gateway,System health check completed,user_38,10.0.0.100,15,56,4,29,0,0.023680560267426598,0,40.507577987936656,0,20.265629274102043
2025-05-02 10:33:34.625879,Configuration Change,Load Balancer,Exported logs for audit,user_33,,10,33,4,23,0,0.004525242629169812,0,27.944036238848668,0,13.97428074073892
2025-05-02 12:37:34.626017,Database Query,Monitoring Server,Scheduled security scan completed,user_32,,12,37,4,33,0,0.03446199150758983,0,52.029851259684875,0,26.032156625596233
2025-05-02 16:56:34.626162,Patch Installation,Auth Server,Scheduled security scan completed,user_5,,16,56,4,33,0,0.014807446461759965,0,9.639385726714039,0,4.827096586587899
2025-05-02 14:33:34.626300,Database Query,Database Cluster,Configuration backup process initiated,user_44,,14,33,4,38,0,0.028758865139875633,0,44.61818805307925,0,22.323473459109564
2025-05-02 08:31:34.626445,Log Export,Web App,Exported logs for audit,user_24,,8,31,4,23,0,0.01669420785986958,0,17.50574161630604,0,8.761217912082955
2025-05-02 09:44:34.626583,User Login,Monitoring Server,Standard API health check received,user_40,10.0.0.100,9,44,4,34,0,0.03321000530038837,0,39.819076822730636,0,19.926143414015513
2025-05-02 16:48:34.626745,Configuration Change,File Server,System health check completed,user_33,,16,48,4,29,0,0.031337934126309586,0,23.95107003397544,0,11.991203984050875
2025-05-02 17:10:34.626883,Security Scan,Backup Server,Standard API health check received,user_21,,17,10,4,34,0,0.028608520479345312,0,17.31293334301563,0,8.670770931747487
2025-05-02 14:59:34.627020,Database Query,Database Cluster,Applied security patch successfully,user_45,,14,59,4,35,0,0.017718593619729772,0,9.03241576126814,0,4.525067177443935
2025-05-02 16:34:34.627158,Security Scan,File Server,Performed SELECT query on public table,user_8,,16,34,4,38,0,0.02321248136016374,0,35.95734298775483,0,17.990277734557495
2025-05-02 08:31:34.627306,User Account Modification,Load Balancer,Successful login from known device,user_11,,8,31,4,34,0,0.025904106241368574,0,39.68437354502399,0,19.85513882563268
2025-05-02 11:46:34.627446,Network Connection Attempt,Firewall,Applied security patch successfully,user_17,192.168.1.20,11,46,4,35,1,-0.016628948013686973,0,19.70149453432589,0,9.842432793156101
2025-05-02 16:26:34.627611,User Account Modification,Database Cluster,Standard API health check received,user_3,,16,26,4,34,0,0.030444694447260667,0,42.76955609732437,0,21.400000395885815
2025-05-02 13:17:34.627748,Log Export,Load Balancer,Standard API health check received,user_6,,13,17,4,34,0,0.025825103682948103,0,43.93115986474061,0,21.978492484211777
2025-05-02 16:12:34.627893,System Reboot,Backup Server,Applied security patch successfully,user_20,,16,12,4,35,0,0.0045806275549570286,0,25.960842710108523,0,12.98271166883174
2025-05-02 13:44:34.628032,Patch Installation,File Server,Scheduled security scan completed,user_5,,13,44,4,33,0,0.026896729638838657,0,41.334144612819216,0,20.680520671229026
2025-05-02 21:21:34.628170,API Call,Web App,Modified admin account permissions,unknown_user,192.168.1.100,21,21,4,34,0,0.011269270303255752,0,9.11587782728742,0,4.563573548795338
2025-05-02 18:54:34.628333,API Call,Backup Server,Failed patch installation with errors,user_31,185.230.125.7,18,54,4,37,0,0.0005268838336672799,1,-8.731519963386006,0,-4.36549653977617
2025-05-02 12:32:34.628495,Data Export,File Server,Read access to configuration file,user_28,,12,32,4,33,0,0.024237088734838208,0,53.25134576672295,0,26.637791427728892
2025-05-02 15:44:34.628641,Patch Installation,Database Cluster,Large data export without approval,user_48,,15,44,4,34,0,0.021227872412479643,0,37.165606245021564,0,18.593417058717023
2025-05-02 13:23:34.628773,System Reboot,Database Cluster,Successful login from known device,user_31,,13,23,4,34,0,0.015223242845228802,0,50.26393883144371,0,25.13958103714447
2025-05-02 13:42:34.628906,Data Export,API Gateway,System health check completed,user_27,,13,42,4,29,0,0.03225426805524784,0,67.90209979039344,0,33.967177029224345
2025-05-02 12:03:34.629040,API Call,Database Cluster,Read access to configuration file,user_3,192.168.1.20,12,3,4,33,0,0.024194346773757758,0,20.969028179274062,0,10.49661126302391
2025-05-02 16:29:34.629218,File Access,Web App,Added new user account,user_38,,16,29,4,22,0,0.025821293213247498,0,22.987957457855174,0,11.506889375534211
2025-05-02 17:44:34.629351,Database Query,Web App,User password reset completed,user_32,,17,44,4,29,0,0.014993939732270645,0,25.639262673111574,0,12.827128306421923
2025-05-02 14:42:34.629516,Network Connection Attempt,Monitoring Server,Exported logs for audit,user_47,172.16.0.50,14,42,4,23,1,-0.019585035193441735,0,12.553195965760239,0,6.266805465283398
2025-05-02 14:28:34.629672,Data Export,Monitoring Server,User password reset completed,user_36,,14,28,4,29,0,0.040765372348315565,0,50.66322141129038,0,25.35199339181935
2025-05-02 15:31:34.629806,API Call,Auth Server,Standard API health check received,user_6,192.168.1.10,15,31,4,34,0,0.018293861797679112,0,47.21536357310137,0,23.616828717449525
2025-05-02 13:00:34.629962,API Call,Firewall,Scheduled security scan completed,user_28,172.16.0.50,13,0,4,33,0,0.00510496377662667,0,12.78238909903692,0,6.393747031406773
2025-05-02 17:24:34.630118,Configuration Change,Database Cluster,Configuration backup process initiated,user_50,,17,24,4,38,0,0.02325675003834654,0,30.616885600698282,0,15.320071175368314
2025-05-02 13:15:34.630252,Configuration Change,Load Balancer,Exported logs for audit,user_27,,13,15,4,23,1,-0.0034333937244671042,0,24.992528108313792,0,12.494547357294662
2025-05-02 11:11:34.630393,Log Export,Monitoring Server,System health check completed,user_35,,11,11,4,29,0,0.037363316190499096,0,33.62677766283059,0,16.832070489510546
2025-05-02 12:48:34.630551,User Login,Load Balancer,Data export to analytics platform,user_42,172.16.0.50,12,48,4,33,1,-0.0003607563023091398,0,22.071603389859433,0,11.035621316778562
2025-05-02 11:56:34.630714,Patch Installation,Load Balancer,System health check completed,user_26,,11,56,4,29,0,0.01196950833003435,0,16.140840432340127,0,8.07640497033508
2025-05-02 08:53:34.630855,File Access,Monitoring Server,Added new user account,user_42,,8,53,4,22,0,0.02661584660496985,1,-7.461740525839872,0,-3.717562339617451
2025-05-02 14:01:34.630989,System Reboot,Load Balancer,Added new user account,user_48,,14,1,4,22,0,0.027209503336365903,1,-2.0756445724125285,0,-1.0242175345380813
2025-05-02 13:56:34.631122,User Account Modification,DNS Server,Configuration backup process initiated,user_20,,13,56,4,38,0,0.004960603372276551,0,11.575074269822352,0,5.7900174365973145
2025-05-02 17:05:34.631255,User Login,Monitoring Server,Successful login from known device,user_20,192.168.1.20,17,5,4,34,1,-0.016245361217054832,1,-3.9456529716315742,1,-1.9809491664243146
2025-05-02 13:31:34.631411,Network Connection Attempt,Web App,Added new user account,user_29,10.0.0.100,13,31,4,22,0,0.019481543105473176,0,39.613398503953675,0,19.816440023529573
2025-05-02 16:34:34.631690,Security Scan,Backup Server,Standard API health check received,user_43,,16,34,4,34,0,0.03242519901753993,0,41.191385504566114,0,20.611905351791826
2025-05-02 16:23:34.631848,Data Export,API Gateway,Read access to configuration file,user_24,,16,23,4,33,0,0.0441736279803579,0,65.05769903810261,0,32.550936333041484
2025-05-02 15:16:34.631983,User Account Modification,Database Cluster,Applied security patch successfully,user_35,,15,16,4,35,0,0.037246309659758836,0,37.9741423383594,0,19.00569432400958
2025-05-02 08:52:34.632118,Database Query,Firewall,Added new user account,user_38,,8,52,4,22,0,0.01795297663278267,1,-3.8652084984680926,0,-1.9236277609176549
2025-05-02 16:27:34.632275,Configuration Change,Web App,Added new user account,user_19,,16,27,4,22,0,0.014407053613101184,0,22.42081226219301,0,11.217609657903056
2025-05-02 17:22:34.632409,User Login,Web App,System health check completed,user_41,192.168.1.20,17,22,4,29,1,-0.011686761161313453,0,19.18821161898913,0,9.588262428913907
2025-05-02 16:39:34.632597,Database Query,Load Balancer,Standard API health check received,user_43,,16,39,4,34,0,0.02716454974619853,0,38.95899146588039,0,19.493078007813292
2025-05-02 14:22:34.632731,Database Query,File Server,Scheduled security scan completed,user_44,,14,22,4,33,0,0.02655448874265698,0,48.536468162733996,0,24.281511325738325
2025-05-02 13:44:34.632864,User Login,Web App,Performed SELECT query on public table,user_2,10.0.0.100,13,44,4,38,0,0.0033849510750043055,0,43.067562166069905,0,21.535473558572455
2025-05-02 10:14:34.633042,User Login,Backup Server,Exported logs for audit,user_27,10.0.0.100,10,14,4,23,0,0.00026972232708033506,0,23.910642433058428,0,11.955456077692753
2025-05-02 10:35:34.633199,Log Export,Backup Server,Applied security patch successfully,user_38,,10,35,4,35,0,0.028943672777318907,0,46.035908773906755,0,23.032426223342036
2025-05-02 12:23:34.633333,Database Query,Firewall,User password reset completed,user_47,,12,23,4,29,0,0.01602389490420003,0,50.40223887993986,0,25.20913138742203
2025-05-02 11:18:34.633510,API Call,API Gateway,Added new user account,user_44,192.168.1.20,11,18,4,22,0,0.02922265100203525,0,49.10773323995048,0,24.568477945476257
2025-05-02 08:53:34.633778,Database Query,Firewall,Exported logs for audit,user_6,,8,53,4,23,0,0.011396810434602445,1,-3.9256023476829967,0,-1.957102768624197
2025-05-02 15:55:34.633944,API Call,Database Cluster,Data export to analytics platform,user_15,10.0.0.100,15,55,4,33,0,0.02530047836108118,0,38.44051128511376,0,19.23290588173742
2025-05-02 08:39:34.634122,Log Export,DNS Server,Applied security patch successfully,user_29,,8,39,4,35,0,0.027955719069441276,0,34.63483078277537,0,17.331393250922403
2025-05-02 05:43:34.634256,Configuration Change,Firewall,Security scan triggered outside schedule,user_33,,5,43,4,40,0,0.01856646859669997,0,4.3372201470605205,0,2.1778933078286102
2025-05-02 12:00:34.634397,Log Export,DNS Server,Added new user account,user_20,,12,0,4,22,0,0.007065078822021453,1,-3.601752418130104,0,-1.7973436696540412
2025-05-02 14:49:34.634579,User Account Modification,Database Cluster,Applied security patch successfully,user_46,,14,49,4,35,0,0.029184888473888615,0,31.6932874839828,0,15.861236186228345
2025-05-02 12:02:34.634712,API Call,Database Cluster,Exported logs for audit,user_50,192.168.1.10,12,2,4,23,0,0.010677520744354796,0,4.3723122646075865,0,2.1914948926759705
2025-05-02 14:59:34.634897,Configuration Change,File Server,Data export to analytics platform,user_36,,14,59,4,33,0,0.03522828173379755,0,9.327982695963101,0,4.681605488848449
2025-05-02 00:29:34.635038,File Access,API Gateway,Anomalous high volume of requests to /admin endpoint,user_41,,0,29,4,52,0,0.007484120359941171,1,-58.39743383162289,0,-29.194974855631475
2025-05-02 11:15:34.635187,Security Scan,Web App,Security scan triggered outside schedule,user_37,,11,15,4,40,0,0.0262254678946523,0,27.031370082954965,0,13.528797775424808
2025-05-02 08:02:34.635373,API Call,API Gateway,Added new user account,user_46,192.168.1.20,8,2,4,22,0,0.01884569776637096,0,1.3527898935439282,0,0.6858177956551496
2025-05-02 15:29:34.635536,File Access,File Server,Read access to configuration file,user_50,,15,29,4,33,0,0.04021625822657299,0,48.47841030582859,0,24.25931328202758
2025-05-02 15:06:34.635711,Network Connection Attempt,API Gateway,Exported logs for audit,user_19,192.168.1.10,15,6,4,23,0,0.00016015318856282823,0,10.73424702121855,0,5.367203587203557
2025-05-02 16:48:34.635943,Configuration Change,File Server,Large data export without approval,unknown_user,,16,48,4,34,0,0.023113288884613947,0,54.281770432558034,0,27.152441860721325
2025-05-02 08:24:34.636099,User Account Modification,File Server,Exported logs for audit,user_32,,8,24,4,23,0,0.017531285854598733,0,14.964642698309518,0,7.491086992082058
2025-05-02 11:27:34.636244,File Access,DNS Server,System health check completed,user_21,,11,27,4,29,0,0.03038615288729879,0,48.03260278652874,0,24.03149446970802
2025-05-02 08:11:34.636380,Database Query,Firewall,Performed SELECT query on public table,user_20,,8,11,4,38,1,-0.0031766807519301166,0,19.272890543914286,0,9.634856931581178
2025-05-02 16:35:34.636540,Log Export,Load Balancer,User password reset completed,user_14,,16,35,4,29,0,0.02661081612273397,0,38.78789293711742,0,19.407251876620077
2025-05-02 06:44:34.636677,Data Export,Firewall,Disabled firewall rule #3,user_25,,6,44,4,25,1,-0.002403667001952714,1,-4.98909734001802,1,-2.4957505035099863
2025-05-02 16:25:34.636814,Data Export,Firewall,Exported logs for audit,user_10,,16,25,4,23,0,0.023824922048039765,0,21.725097842574,0,10.87446138231102
2025-05-02 09:51:34.636950,Data Export,Load Balancer,Scheduled security scan completed,user_38,,9,51,4,33,0,0.022493996923672543,0,22.642233779436452,0,11.332363888180062
2025-05-02 14:28:34.637087,Configuration Change,Auth Server,Standard API health check received,user_50,,14,28,4,34,0,0.023257077408729954,0,50.184994663276996,0,25.104125870342862
2025-05-02 09:37:34.637239,Security Scan,Auth Server,Standard API health check received,user_8,,9,37,4,34,0,0.031263828915252534,0,41.807996739411266,0,20.919630284163258
2025-05-02 16:14:34.637380,User Login,Firewall,Successful login from known device,user_14,192.168.1.10,16,14,4,34,1,-0.006193265832306949,0,17.36341877391058,0,8.678612754039136
2025-05-02 11:07:34.637546,User Login,Auth Server,Configuration backup process initiated,user_44,192.168.1.20,11,7,4,38,0,0.005801611353331404,0,5.6922017312514015,0,2.8490016713023665
2025-05-02 10:24:34.637721,Database Query,Web App,Exported logs for audit,user_37,,10,24,4,23,0,0.012023205790788138,0,30.891201071476758,0,15.451612138633774
2025-05-02 10:32:34.637862,Log Export,Firewall,Successful login from known device,user_42,,10,32,4,34,0,0.028214748364871756,0,47.48663996767854,0,23.757427358021708
2025-05-02 16:15:34.638004,Patch Installation,Auth Server,Read access to configuration file,user_15,,16,15,4,33,0,0.030683366696595604,0,32.38785375862349,0,16.209268562660043
2025-05-02 10:47:34.638146,API Call,File Server,Read access to configuration file,user_17,192.168.1.20,10,47,4,33,0,0.008459812081037021,0,33.68299060355645,0,16.84572520781874
2025-05-02 09:05:34.638312,Data Export,Backup Server,System health check completed,user_22,,9,5,4,29,0,0.023886049630217787,0,14.069033652740131,0,7.046459851185174
2025-05-02 14:54:34.638454,API Call,Firewall,Accessed sensitive financial_report.xlsx,user_20,192.168.1.10,14,54,4,40,0,0.003024716456774157,0,28.882301932942937,0,14.442663324699856
2025-05-02 02:55:34.638621,System Reboot,Load Balancer,Security scan triggered outside schedule,user_27,,2,55,4,40,0,0.010502486719362492,1,-41.651984107964694,0,-20.820740810622667
2025-05-02 09:53:34.638761,Database Query,Backup Server,Applied security patch successfully,user_1,,9,53,4,35,0,0.02330798130733025,0,17.28067879533441,0,8.65199338832087
2025-05-02 12:04:34.638932,User Login,API Gateway,Configuration backup process initiated,user_36,172.16.0.50,12,4,4,38,0,0.02963883482772267,0,19.89821553601115,0,9.963927185419436
2025-05-02 10:54:34.639101,Configuration Change,Load Balancer,Exported logs for audit,user_1,,10,54,4,23,0,0.007068118322329231,0,3.711306874213818,0,1.8591874962680737
2025-05-02 12:10:34.639252,Configuration Change,Web App,Configuration backup process initiated,user_35,,12,10,4,38,0,0.023263504477118113,0,27.02592565907284,0,13.524594581774979
2025-05-02 17:31:34.639396,Log Export,Backup Server,Data export to analytics platform,user_18,,17,31,4,33,0,0.02974307666385706,0,36.99437433577725,0,18.512058706220554
2025-05-02 15:33:34.639538,User Login,Web App,Applied security patch successfully,user_13,192.168.1.20,15,33,4,35,0,0.010357568024234043,0,33.34904512344545,0,16.67970134573484
2025-05-02 12:33:34.639728,Patch Installation,Load Balancer,Standard API health check received,user_48,,12,33,4,34,0,0.02530509282445942,0,50.66180551805539,0,25.343555305439924
2025-05-02 08:00:34.639870,User Login,API Gateway,Successful login from known device,user_15,192.168.1.20,8,0,4,34,1,-0.0016572258724118494,0,4.475721480564431,0,2.2370321273460094
2025-05-02 13:49:34.640039,User Account Modification,Web App,User password reset completed,user_2,,13,49,4,29,0,0.017205319658270934,0,34.731384997860175,0,17.374295158759224
2025-05-02 17:50:34.640189,API Call,Database Cluster,User password reset completed,user_35,10.0.0.100,17,50,4,29,0,0.029897305031278354,0,34.04455266674418,0,17.03722498588773
2025-05-02 16:11:34.640358,Data Export,Load Balancer,Applied security patch successfully,user_34,,16,11,4,35,0,0.021202859264040474,0,25.140006407597497,0,12.580604633430768
2025-05-02 10:50:34.640502,Configuration Change,Web App,Standard API health check received,user_2,,10,50,4,34,0,0.017394948283315337,0,28.263000081630338,0,14.140197514956826
2025-05-02 07:30:34.640661,Security Scan,Database Cluster,Multiple failed login attempts from IP 192.168.1.100,user_20,,7,30,4,52,1,-0.010152496667724664,1,-25.199422940431845,1,-12.604787718549785
2025-05-02 17:38:34.640801,Log Export,API Gateway,Scheduled security scan completed,user_36,,17,38,4,33,0,0.050244551515836455,0,55.7912213714406,0,27.92073296147822
2025-05-02 14:06:34.640942,API Call,Firewall,Configuration backup process initiated,user_4,10.0.0.100,14,6,4,38,0,0.041592942133951316,0,35.7846624465316,0,17.913127694332776
2025-05-02 11:38:34.641100,User Login,API Gateway,Data export to analytics platform,user_35,192.168.1.20,11,38,4,33,0,0.01550985677853467,0,56.93285748236528,0,28.474183669571907
2025-05-02 13:38:34.641257,Configuration Change,Web App,Added new user account,user_50,,13,38,4,22,0,0.01627753518395514,0,32.27155024634365,0,16.143913890763802
2025-05-02 08:28:34.641391,Patch Installation,Backup Server,Read access to configuration file,user_31,,8,28,4,33,0,0.026094714889688453,0,39.65581376978122,0,19.840954242335453
2025-05-02 14:58:34.641547,Security Scan,Firewall,Applied security patch successfully,user_14,,14,58,4,35,0,0.015326518188322424,0,10.70797763312811,0,5.361652075658216
2025-05-02 15:14:34.641681,API Call,Database Cluster,Configuration backup process initiated,user_49,172.16.0.50,15,14,4,38,0,0.027117773811325463,0,29.11770451125446,0,14.572411142532893
2025-05-02 12:24:34.641854,Configuration Change,API Gateway,System health check completed,user_7,,12,24,4,29,0,0.02910703301471601,0,73.69242430095954,0,36.86076566698713
2025-05-02 11:34:34.641988,Security Scan,DNS Server,Standard API health check received,user_21,,11,34,4,34,0,0.025427818996082596,0,48.82385826448072,0,24.424643041738403
2025-05-02 11:22:34.642121,API Call,Database Cluster,System health check completed,user_7,192.168.1.20,11,22,4,29,0,0.022688296075369152,0,48.6079002558522,0,24.315294275963787
2025-05-02 10:36:34.642306,Configuration Change,Monitoring Server,System health check completed,user_3,,10,36,4,29,0,0.03585990146883716,0,44.367426191119364,0,22.2016430462941
2025-05-02 17:18:34.642452,File Access,DNS Server,Successful login from known device,user_28,,17,18,4,34,0,0.015292209969033743,0,30.245437170047126,0,15.13036469000808
2025-05-02 08:30:34.642597,Database Query,Firewall,Standard API health check received,user_13,,8,30,4,34,0,0.029434049788020056,0,40.14222864018876,0,20.085831344988392
2025-05-02 08:36:34.642758,Data Export,DNS Server,Exported logs for audit,user_8,,8,36,4,23,0,0.011163425009798889,0,14.3803453695335,0,7.19575439727165
2025-05-02 13:51:34.642893,File Access,Load Balancer,Read access to configuration file,user_16,,13,51,4,33,0,0.014208094203401134,0,30.729371245767055,0,15.371789669985228
2025-05-02 15:53:34.643028,Network Connection Attempt,Monitoring Server,Attempted connection to known malicious IP 10.0.0.5,unknown_user,10.0.0.5,15,53,4,51,0,0.007431185628573422,1,-43.921278831497204,0,-21.956923822934314
2025-05-02 16:03:34.643186,API Call,Database Cluster,Added new user account,user_23,192.168.1.10,16,3,4,22,0,0.0031553171306998307,1,-6.381565984572973,0,-3.1892053337211363
2025-05-02 10:06:34.643363,Configuration Change,File Server,Applied security patch successfully,user_14,,10,6,4,35,0,0.021404458803087334,0,20.011535351260846,0,10.016469905031967
2025-05-02 11:50:34.643519,Database Query,Firewall,Read access to configuration file,user_36,,11,50,4,33,0,0.04614133890387767,0,32.40856833429348,0,16.22735483659868
2025-05-02 09:36:34.643653,Configuration Change,Database Cluster,Exported logs for audit,user_36,,9,36,4,23,0,0.02567303446092306,0,21.98287183527529,0,11.004272434868106
2025-05-02 16:00:34.643876,System Reboot,Load Balancer,Scheduled security scan completed,user_2,,16,0,4,33,0,0.0034434540129811286,0,2.5494259769102996,0,1.2764347154616404
2025-05-02 11:22:34.644020,Network Connection Attempt,DNS Server,Configuration backup process initiated,user_25,10.0.0.100,11,22,4,38,0,0.007824377574783492,0,44.942443703669085,0,22.475134040621935
2025-05-02 17:40:34.644177,Configuration Change,Backup Server,Exported logs for audit,user_25,,17,40,4,23,1,-0.010293061500595446,0,9.911649883942943,0,4.9506784112211735
2025-05-02 11:43:34.644310,User Login,Web App,System health check completed,user_13,172.16.0.50,11,43,4,29,0,0.01677814856288673,0,29.74497293286376,0,14.880875540713323
2025-05-02 08:02:34.644479,File Access,Database Cluster,Scheduled security scan completed,user_28,,8,2,4,33,0,0.013664376988176075,0,5.007182375331297,0,2.5104233761597365
2025-05-02 13:01:34.644681,Database Query,Firewall,System health check completed,user_19,,13,1,4,29,0,0.02785795238760097,0,14.578148699014662,0,7.303003325701131
2025-05-02 13:30:34.644836,Security Scan,Auth Server,Unauthorized system reboot initiated,user_17,,13,30,4,36,0,0.006210023655902619,0,48.730914710991755,0,24.36856236732383
2025-05-02 08:02:34.644969,File Access,Load Balancer,Scheduled security scan completed,user_44,,8,2,4,33,0,0.016984482659098632,0,4.138083769842439,0,2.0775341262507685
2025-05-02 09:24:34.645102,User Login,API Gateway,System health check completed,user_28,192.168.1.20,9,24,4,29,0,0.002361056620426516,0,48.286475942654675,0,24.144418499637553
2025-05-02 16:07:34.645272,Data Export,Backup Server,Configuration backup process initiated,user_5,,16,7,4,38,0,0.023355997728500444,0,12.171988391265302,0,6.0976721944969015
2025-05-02 14:29:34.645409,API Call,Backup Server,Exported logs for audit,user_7,192.168.1.10,14,29,4,23,0,0.0019273335785965906,0,33.71248421819206,0,16.85720577588533
2025-05-02 14:31:34.645577,Database Query,Firewall,Applied security patch successfully,user_35,,14,31,4,35,0,0.0332356551405813,0,50.358022833392226,0,25.195629244266403
2025-05-02 17:05:34.645738,Configuration Change,Backup Server,System health check completed,user_37,,17,5,4,29,0,0.019331317328558584,0,6.107926061439002,0,3.0636286893837803
2025-05-02 16:43:34.645876,Database Query,Firewall,Added new user account,user_36,,16,43,4,22,0,0.033393845661584876,0,17.00638627202406,0,8.519890058842822
2025-05-02 17:53:34.646021,User Login,File Server,Exported logs for audit,user_33,172.16.0.50,17,53,4,23,1,-0.0178002027558834,1,-20.31937648999309,1,-10.168588346374486
2025-05-02 10:39:34.646219,Network Connection Attempt,Auth Server,Standard API health check received,user_8,192.168.1.20,10,39,4,34,0,0.006144094040394843,0,27.15563652820876,0,13.580890311124577
2025-05-02 09:51:34.646384,File Access,Monitoring Server,Multiple failed login attempts from IP 192.168.1.100,user_16,,9,51,4,52,1,-0.0009646428750591518,1,-39.37117137672246,1,-19.68606800979876
2025-05-02 11:16:34.646522,Configuration Change,Web App,Exported logs for audit,user_13,,11,16,4,23,0,0.00977007231284116,0,26.117110760860555,0,13.063440416586698
2025-05-02 14:02:34.646661,System Reboot,Monitoring Server,Exported logs for audit,user_17,,14,2,4,23,1,-0.00680003685520536,0,2.4415743670905385,0,1.2173871651176666
2025-05-02 09:10:34.646800,Patch Installation,Firewall,Read access to configuration file,user_4,,9,10,4,33,0,0.03985939276442918,0,25.872535844183773,0,12.956197618474102
2025-05-02 15:44:34.646938,Network Connection Attempt,Database Cluster,Added new user account,user_33,10.0.0.100,15,44,4,22,0,0.017786734787572922,0,22.222677027305934,0,11.120231881046754
2025-05-02 08:02:34.647106,User Login,DNS Server,Exported logs for audit,user_28,192.168.1.10,8,2,4,23,1,-0.03410357011877668,1,-25.695273634704478,1,-12.864688602411627
2025-05-02 08:52:34.647272,Network Connection Attempt,Web App,Successful login from known device,user_16,192.168.1.10,8,52,4,34,1,-0.028528292156896284,0,0.5640122746426641,0,0.2677419912428839
2025-05-02 16:51:34.647434,Configuration Change,Database Cluster,Standard API health check received,user_14,,16,51,4,34,0,0.01993543064865516,0,21.0713597521908,0,10.545647591419728
2025-05-02 10:08:34.647572,Data Export,Auth Server,Scheduled security scan completed,user_46,,10,8,4,33,0,0.02303611614226997,0,26.50359624495809,0,13.263316180550179
2025-05-02 14:53:34.647710,User Login,Backup Server,Applied security patch successfully,user_41,172.16.0.50,14,53,4,35,1,-0.011983965569326516,0,9.682273264112524,0,4.835144649271599
2025-05-02 14:50:34.647872,User Account Modification,Auth Server,Read access to configuration file,user_5,,14,50,4,33,0,0.034418770561483014,0,30.83410927894306,0,15.434264024752272
2025-05-02 15:36:34.648010,File Access,Database Cluster,Standard API health check received,user_43,,15,36,4,34,0,0.04160661314944841,0,46.03004438317785,0,23.03582549816365
2025-05-02 14:58:34.648148,Patch Installation,Database Cluster,Added new user account,user_14,,14,58,4,22,0,0.01301432838384825,1,-1.9799607117514597,0,-0.9834731916838058
2025-05-02 09:06:34.648286,File Access,Auth Server,Successful login from known device,user_45,,9,6,4,34,0,0.008550782215619002,0,18.03441479045955,0,9.021482786337584
2025-05-02 16:09:34.648424,User Account Modification,Load Balancer,Exported logs for audit,user_48,,16,9,4,23,0,0.023095583370317196,0,4.819049750844954,0,2.4210726671076355
2025-05-02 12:27:34.648570,Log Export,API Gateway,Added new user account,user_10,,12,27,4,22,0,0.04287427453301751,0,56.44769249081938,0,28.2452833826762
2025-05-02 12:13:34.648717,API Call,Database Cluster,Applied security patch successfully,user_15,10.0.0.100,12,13,4,35,0,0.03877295344236259,0,60.707914286119234,0,30.373343619780798
2025-05-02 12:17:34.648895,System Reboot,Web App,Unauthorized system reboot initiated,user_7,,12,17,4,36,0,0.003189377928832837,0,41.83176206263957,0,20.9174757202842
2025-05-02 08:04:34.649026,Patch Installation,File Server,Standard API health check received,user_43,,8,4,4,34,0,0.028002143648070132,0,8.195405249981974,0,4.111703696815022
2025-05-02 12:06:34.649159,Patch Installation,File Server,Read access to configuration file,user_26,,12,6,4,33,0,0.028896737521589055,0,24.89301214489521,0,12.460954441208399
2025-05-02 09:23:34.649301,System Reboot,Load Balancer,Standard API health check received,user_50,,9,23,4,34,0,0.011528982435722535,0,42.43323860196077,0,21.222383792198244
2025-05-02 14:44:34.649446,Database Query,Auth Server,Scheduled security scan completed,user_11,,14,44,4,33,0,0.02174812410639121,0,41.50458462392106,0,20.763166374013725
2025-05-02 16:43:34.649596,System Reboot,Load Balancer,Exported logs for audit,user_11,,16,43,4,23,0,0.011625105749848652,0,15.363494442960189,0,7.687559774355019
2025-05-02 15:50:34.649731,Database Query,File Server,Successful login from known device,user_35,,15,50,4,34,0,0.03250178983774882,0,27.4979296461608,0,13.765215717999274
2025-05-02 10:29:34.649865,API Call,Database Cluster,Successful login from known device,user_50,172.16.0.50,10,29,4,34,0,0.025403751167860256,0,49.28874579329596,0,24.65707477223191
2025-05-02 09:34:34.650042,User Login,Auth Server,Exported logs for audit,user_31,172.16.0.50,9,34,4,23,1,-0.010966269091873593,0,8.99304452664802,0,4.491039128778073
